,lon,lat
641,-73.369859,40.794627
642,-81.3148867,29.8927054
643,-84.2878389,30.424734
644,-80.1021113,26.3749228
645,-80.3677993,25.7565152
646,-81.580487,30.232719
647,-82.383495,28.0345593
648,-81.401812,28.463562
649,-82.566645,30.176485
650,-81.7733903,26.4643209
651,-80.623022,28.0646888
652,-80.3739487,25.7565756
653,-80.2708329,25.9182174
654,-80.321731,25.861521
655,-81.9486828,28.03254
656,-81.8872939,26.5513307
657,-81.6597059,30.3344064
658,-84.2984889,30.4418778
659,-81.1964968,28.5732425
660,-90.3158907,38.6415452
661,-73.8856987,40.8620404
662,-102.4731946,47.9832506
663,-99.3401772,38.8731302
664,-107.8710381,37.2737453
665,-83.898232,32.536914
666,-84.1462691,39.6443171
667,-83.920668,36.029224
668,-71.4370463,42.2979259
669,-79.653017,34.189613
670,-117.3201763,33.2325181
671,-80.6203713,40.3765186
672,-76.3179016,40.0475258
673,-86.045479,39.478646
674,-72.0555393,42.7789743
675,-82.9903407,39.9583587
676,-88.637402,35.439035
677,-118.0970076,33.8683469
678,-119.7357524,36.7262997
679,-97.3665583,37.6779869
680,-83.379398,37.1655657
681,-78.9330554,39.6505499
682,-81.3014053,28.5963409
683,-118.1404172,34.1477704
684,-82.4382693,34.9237
685,-80.0865882,42.1282445
686,-81.6685942,35.2491165
687,-87.675625,42.056016
688,-80.323277,40.7715964
689,-122.970532,45.302754
690,-77.3120885,38.8315541
691,-77.0485992,38.8997145
692,-84.5543228,38.2070067
693,-83.230898,33.081995
694,-85.2076043,34.1699343
695,-84.396285,33.7756178
696,-81.78419,32.412215
697,-84.2175462,32.0566815
698,-84.3852819,33.753068
699,-74.2274498,40.0997898
700,-77.2316189,39.8354367
701,-80.833222,38.9348779
702,-74.0059932,40.7149312
703,-92.942019,44.9454345
704,-72.4380985,44.2789722
705,-84.5058698,39.1158102
706,-122.398982,37.789292
707,-75.6895335,39.7415725
708,-117.4023849,47.667189
709,-84.5206726,39.140035
710,NA,NA
711,-72.6404704,41.7428246
712,-70.8209286,42.5893751
713,-84.150109,33.047455
714,-70.8450204,42.6124501
715,-85.828317,41.564367
716,-76.596545,39.408765
717,-87.716819,41.448693
718,-85.692024,42.919082
719,-85.8165654,41.2263523
720,-95.9275421,41.246831
721,-93.925638,40.616346
722,-122.2618794,37.87554
723,-92.717496,32.522348
724,-112.1299582,33.5105204
725,-85.8889465,42.9639355
726,-93.6043618,41.6207915
727,-71.527243,43.192908
728,-75.1339,40.067243
729,-115.7671347,40.8425713
730,-84.6385003,42.7543252
731,-73.2442058,43.5167448
732,-122.177741,47.3135849
733,-79.8002632,36.0710001
734,-89.4087017,38.8928199
735,-92.7201302,41.7490571
736,-79.8887399,36.0917988
737,-85.728897,30.185109
738,-93.9687771,44.3221619
739,-75.237334,40.196788
740,-98.5685427,29.5383757
741,NA,NA
742,-90.5599073,41.5740607
743,-93.164807,44.965946
744,-78.4610298,37.2403758
745,-72.5322956,42.325559
746,-76.3343603,37.0228392
747,-91.3906931,39.7273645
748,-85.4623681,38.7192502
749,-99.7349328,32.4776324
750,-91.7261195,35.248876
751,-87.6344803,41.8821863
752,-90.2250524,38.6324486
753,-85.676742,40.062384
754,-85.900148,39.249586
755,-87.494599,37.99546
756,-85.119563,41.137951
757,-86.264909,39.926824
758,-86.022823,39.749818
759,-86.8936042,40.417953
760,-87.3320945,39.4496253
761,-75.0728868,42.4573534
762,-71.1166601,42.3770029
763,-117.7104699,34.1060817
764,-95.2333404,38.9377658
765,NA,NA
766,-75.305318,40.0066524
767,-157.8596042,21.3104378
768,-71.1892121,42.3256922
769,-87.760724,42.0108542
770,35.2234326,31.7760667
771,-83.1664075,41.1143037
772,-73.9433766,40.8025896
773,-71.1262841,42.3169836
774,-93.0590436,34.12793
775,-92.4420118,35.1000469
776,-78.6131877,35.2679128
777,-87.6629836,34.8561377
778,-120.3947462,46.373833
779,-84.3613557,33.8455653
780,-86.8325726,33.468634
781,-90.2391985,30.0015668
782,-89.2917184,43.1440979
783,-93.3666872,45.056177
784,-81.3126435,28.6157234
785,-90.4075335,38.7095833
786,-79.9950397,35.9732327
787,-122.3024467,47.3880742
788,-78.8214343,42.7536002
789,-97.4909672,35.3007293
790,-81.1439525,41.3107322
791,-84.3653372,35.5585222
792,-76.9844868,42.8591531
793,-80.1317769,27.0662848
794,-81.741335,26.277176
795,-73.5985336,40.7165676
796,-79.9430537,37.3547884
797,-72.6483784,41.6080992
798,-71.8052464,42.2378888
799,-74.9882139,40.0610159
800,-122.186495,37.80249
801,-77.4202024,39.4213829
802,-86.1023574,42.7871797
803,-117.8856392,33.8764346
804,-78.1567718,42.4266996
805,-95.5153322,29.6952888
806,-98.986007,31.716101
807,-124.077821,40.8752748
808,-121.0603578,37.6901358
809,-86.2863163,32.3504918
810,-85.4998244,40.8990177
811,-75.1485049,39.9498567
812,-68.7914302,44.8272366
813,-97.7223212,30.2645512
814,-73.9528508,40.7895827
815,-112.4337909,42.8602156
816,-104.96059,39.675741
817,-90.24675,39.730211
818,-87.6221016,41.8354193
819,-87.6270059,41.8348731
820,-88.9946702,40.5122833
821,-88.9903843,40.4910835
822,-75.5689967,40.0294054
823,-80.3579241,27.4232701
824,-85.1164143,41.0791572
825,-87.4103736,39.4705314
826,-79.1610625,40.6142181
827,-86.5130173,39.1766135
828,-84.88253,39.8696023
829,-86.1314163,40.4597051
830,-87.3376207,41.5572569
831,-85.1081012,41.1183128
832,-86.1763393,39.7738832
833,-86.2219606,41.6656585
834,-85.816955,38.345745
835,-85.6646919,40.5193861
836,-87.6248853,41.886099
837,-106.011667,35.585956
838,-84.4101673,33.753435
839,-117.866392,33.641187
840,-111.879583,33.273731
841,-85.2576265,41.034879
842,-73.7861826,40.9273194
843,-93.6464654,42.0266187
844,-91.5531474,40.9727829
845,-76.498564,42.421658
846,-106.5904722,35.1638496
847,-97.106256,32.7608555
848,-88.0060918,42.1445352
849,-90.386633,38.4087511
850,-97.6990071,30.3229137
851,-86.915953,33.3391209
852,-116.3355456,43.6601464
853,-89.821518,35.1805877
854,-84.1874088,39.8356712
855,-90.4612782,38.7579719
856,-122.2563711,47.9312493
857,-80.2524036,26.078993
858,-85.1305683,41.168181
859,-88.1059841,44.5531669
860,-87.9930112,42.9600793
861,-82.2969462,34.8358699
862,-115.0902016,36.0260957
863,-80.295986,25.9401024
864,-95.4262365,29.9943912
865,-95.539962,29.7340887
866,-86.0444967,39.8033021
867,-81.5813833,30.2489787
868,-84.089198,35.9211331
869,-81.3664969,28.7502261
870,-121.2940607,37.8094499
871,-92.395171,34.7491553
872,-85.816962,38.1823745
873,-80.7650073,35.3382656
874,-86.66323,36.1470972
875,-117.1060959,32.6616272
876,-87.449868,37.979812
877,-76.218155,36.8801533
878,-71.1882201,42.2001384
879,-87.9416932,41.8451757
880,-96.0747162,41.2700317
881,-117.8963079,33.7800411
882,-87.8997261,41.5534287
883,-119.1457985,34.2212926
884,-122.5652833,45.5749982
885,-121.2814441,38.5917171
886,-96.7573791,32.9797553
887,-77.5573352,37.4993442
888,-90.2812046,29.9811895
889,-98.5934729,29.5533218
890,-117.2706096,34.0700199
891,-117.8185406,34.1024044
892,-122.2738908,47.4905089
893,-117.2221463,47.6752973
894,-81.8074021,41.3497142
895,-118.4739186,34.2995006
896,-82.5475338,27.982415
897,-111.955054,33.3469545
898,-118.3237298,33.8597379
899,-83.1173647,42.5628881
900,-110.9969629,32.2967125
901,-95.1214702,29.5251798
902,-105.0489776,39.8524534
903,-71.1580593,42.587446
904,-85.7122641,42.8543366
905,-80.7231905,41.1869725
906,-84.406326,42.163974
907,-90.2131912,32.2987443
908,-85.7663475,33.8231467
909,-81.6044628,30.3506247
910,-78.8697548,38.435092
911,-79.2497544,42.0955469
912,-95.1798281,32.5891875
913,-79.939541,37.266093
914,-73.9605882,40.8120268
915,-94.5585742,36.1914449
916,-81.531421,41.490244
917,-122.0546361,37.9567523
918,-76.6205177,39.3299013
919,-104.9051053,39.7473622
920,-80.1646774,25.8945516
921,-71.4131454,41.8197301
922,-80.8576346,35.2445186
923,-72.6742736,44.6463437
924,NA,NA
925,-81.3626275,28.3024838
926,-87.3149694,32.6298869
927,-88.291279,42.061746
928,-78.0166197,40.499442
929,-85.598145,42.290035
930,-94.5834014,39.046666
931,-94.5612386,39.1070723
932,-96.5847249,39.1974437
933,-97.6093619,38.8134816
934,-92.4484398,42.4745952
935,-91.7135496,41.949511
936,-90.5506759,41.5550123
937,-93.7784493,41.6447648
938,-77.722675,39.673767
939,-96.694132,40.808828
940,-70.3243262,43.6387865
941,-93.2389327,43.1496678
942,-96.0731078,41.3091671
943,-74.2342865,40.678071
944,-72.2815271,42.918376
945,NA,NA
946,-80.1640035,26.1859167
947,-87.6490234,41.8988964
948,-84.5815717,34.0380784
949,-90.3240215,38.5845498
950,-80.8310776,41.8889063
951,-80.5766531,40.6169942
952,-81.1428219,41.4839608
953,-81.3414649,41.1490629
954,-80.8355998,40.8640232
955,-81.4368682,40.8670052
956,-80.8391628,41.2798893
957,-81.4071415,40.4678681
958,-82.946523,38.339171
959,-83.4385424,37.6033855
960,-84.8554086,38.2014044
1,-87.1201839,37.7435478
2,-82.3983079,40.3718965
3,-84.1924967,39.6950114
4,-83.712981,43.0114011
5,-77.0905414,42.6151505
6,-75.777405,41.559007
7,-82.156221,36.585686
8,-75.8792853,41.2499673
9,-97.1214995,32.9396033
